"service_id","date","exception_type"
"651788U","20251101","2"
"651788U","20251108","1"
"651788U","20251115","1"
"651788U","20251122","1"
"651788U","20251129","1"
"651788U","20251206","1"
"651788U","20251213","1"
"651788U","20251220","1"
"651788U","20251227","1"
"651804U","20251011","1"
"651804U","20251018","1"
"651804U","20251025","1"
"651804U","20251101","2"
"651804U","20251108","1"
"651804U","20251115","1"
"651804U","20251122","1"
"651804U","20251129","1"
"651804U","20251206","1"
"651804U","20251213","1"
"651804U","20251220","1"
"651804U","20251227","1"
"651805U","20251011","1"
"651805U","20251018","1"
"651805U","20251025","1"
"651805U","20251101","2"
"651805U","20251108","1"
"651805U","20251115","1"
"651805U","20251122","1"
"651805U","20251129","1"
"651805U","20251206","1"
"651805U","20251213","1"
"651805U","20251220","1"
"651805U","20251227","1"
"651806U","20251011","1"
"651806U","20251018","1"
"651806U","20251025","1"
"651806U","20251101","2"
"651806U","20251108","1"
"651806U","20251115","1"
"651806U","20251122","1"
"651806U","20251129","1"
"651806U","20251206","1"
"651806U","20251213","1"
"651806U","20251220","1"
"651806U","20251227","1"
"651807U","20251011","1"
"651807U","20251018","1"
"651807U","20251025","1"
"651807U","20251101","2"
"651807U","20251108","1"
"651807U","20251115","1"
"651807U","20251122","1"
"651807U","20251129","1"
"651807U","20251206","1"
"651807U","20251213","1"
"651807U","20251220","1"
"651807U","20251227","1"
"651809U","20251011","1"
"651809U","20251018","1"
"651809U","20251025","1"
"651809U","20251101","2"
"651809U","20251108","1"
"651809U","20251115","1"
"651809U","20251122","1"
"651809U","20251129","1"
"651809U","20251206","1"
"651809U","20251213","1"
"651809U","20251220","1"
"651809U","20251227","1"
"651850U","20251009","1"
"651850U","20251010","1"
"651850U","20251013","1"
"651850U","20251014","1"
"651850U","20251015","1"
"651850U","20251016","1"
"651850U","20251017","1"
"651850U","20251020","1"
"651850U","20251021","1"
"651850U","20251022","1"
"651850U","20251023","1"
"651850U","20251024","1"
"651850U","20251027","1"
"651850U","20251028","1"
"651850U","20251029","1"
"651850U","20251030","1"
"651850U","20251031","1"
"651850U","20251103","1"
"651850U","20251104","1"
"651850U","20251105","1"
"651850U","20251106","1"
"651850U","20251107","1"
"651850U","20251110","1"
"651850U","20251111","1"
"651850U","20251112","1"
"651850U","20251113","1"
"651850U","20251114","1"
"651850U","20251117","1"
"651850U","20251118","1"
"651850U","20251119","1"
"651850U","20251120","1"
"651850U","20251121","1"
"651850U","20251124","1"
"651850U","20251125","1"
"651850U","20251126","1"
"651850U","20251127","1"
"651850U","20251128","1"
"651850U","20251201","1"
"651850U","20251202","1"
"651850U","20251203","1"
"651850U","20251204","1"
"651850U","20251205","1"
"651850U","20251208","2"
"651850U","20251209","1"
"651850U","20251210","1"
"651850U","20251211","1"
"651850U","20251212","1"
"651850U","20251215","1"
"651850U","20251216","1"
"651850U","20251217","1"
"651850U","20251218","1"
"651850U","20251219","1"
"651850U","20251222","1"
"651850U","20251223","1"
"651850U","20251224","1"
"651850U","20251225","2"
"651850U","20251226","2"
"651850U","20251229","1"
"651850U","20251230","1"
"651850U","20251231","1"
"651851U","20251009","1"
"651851U","20251010","1"
"651851U","20251013","1"
"651851U","20251014","1"
"651851U","20251015","1"
"651851U","20251016","1"
"651851U","20251017","1"
"651851U","20251020","1"
"651851U","20251021","1"
"651851U","20251022","1"
"651851U","20251023","1"
"651851U","20251024","1"
"651851U","20251027","1"
"651851U","20251028","1"
"651851U","20251029","1"
"651851U","20251030","1"
"651851U","20251031","1"
"651851U","20251103","1"
"651851U","20251104","1"
"651851U","20251105","1"
"651851U","20251106","1"
"651851U","20251107","1"
"651851U","20251110","1"
"651851U","20251111","1"
"651851U","20251112","1"
"651851U","20251113","1"
"651851U","20251114","1"
"651851U","20251117","1"
"651851U","20251118","1"
"651851U","20251119","1"
"651851U","20251120","1"
"651851U","20251121","1"
"651851U","20251124","1"
"651851U","20251125","1"
"651851U","20251126","1"
"651851U","20251127","1"
"651851U","20251128","1"
"651851U","20251201","1"
"651851U","20251202","1"
"651851U","20251203","1"
"651851U","20251204","1"
"651851U","20251205","1"
"651851U","20251208","2"
"651851U","20251209","1"
"651851U","20251210","1"
"651851U","20251211","1"
"651851U","20251212","1"
"651851U","20251215","1"
"651851U","20251216","1"
"651851U","20251217","1"
"651851U","20251218","1"
"651851U","20251219","1"
"651851U","20251222","1"
"651851U","20251223","1"
"651851U","20251224","1"
"651851U","20251225","2"
"651851U","20251226","2"
"651851U","20251229","1"
"651851U","20251230","1"
"651851U","20251231","1"
"651862U","20251019","1"
"651862U","20251026","1"
"651862U","20251101","1"
"651862U","20251102","1"
"651862U","20251109","1"
"651862U","20251116","1"
"651862U","20251123","1"
"651862U","20251130","1"
"651862U","20251207","1"
"651862U","20251208","1"
"651862U","20251214","1"
"651862U","20251221","1"
"651862U","20251225","1"
"651862U","20251226","1"
"651862U","20251228","1"
"651863U","20251019","1"
"651863U","20251026","1"
"651863U","20251101","1"
"651863U","20251102","1"
"651863U","20251109","1"
"651863U","20251116","1"
"651863U","20251123","1"
"651863U","20251130","1"
"651863U","20251207","1"
"651863U","20251208","1"
"651863U","20251214","1"
"651863U","20251221","1"
"651863U","20251225","1"
"651863U","20251226","1"
"651863U","20251228","1"
"651867U","20251019","1"
"651867U","20251026","1"
"651867U","20251101","1"
"651867U","20251102","1"
"651867U","20251109","1"
"651867U","20251116","1"
"651867U","20251123","1"
"651867U","20251130","1"
"651867U","20251207","1"
"651867U","20251208","1"
"651867U","20251214","1"
"651867U","20251221","1"
"651867U","20251225","1"
"651867U","20251226","1"
"651867U","20251228","1"
"651868U","20251019","1"
"651868U","20251026","1"
"651868U","20251101","1"
"651868U","20251102","1"
"651868U","20251109","1"
"651868U","20251116","1"
"651868U","20251123","1"
"651868U","20251130","1"
"651868U","20251207","1"
"651868U","20251208","1"
"651868U","20251214","1"
"651868U","20251221","1"
"651868U","20251225","1"
"651868U","20251226","1"
"651868U","20251228","1"
"651869U","20251019","1"
"651869U","20251026","1"
"651869U","20251101","1"
"651869U","20251102","1"
"651869U","20251109","1"
"651869U","20251116","1"
"651869U","20251123","1"
"651869U","20251130","1"
"651869U","20251207","1"
"651869U","20251208","1"
"651869U","20251214","1"
"651869U","20251221","1"
"651869U","20251225","1"
"651869U","20251226","1"
"651869U","20251228","1"
"651870U","20251019","1"
"651870U","20251026","1"
"651870U","20251101","1"
"651870U","20251102","1"
"651870U","20251109","1"
"651870U","20251116","1"
"651870U","20251123","1"
"651870U","20251130","1"
"651870U","20251207","1"
"651870U","20251208","1"
"651870U","20251214","1"
"651870U","20251221","1"
"651870U","20251225","1"
"651870U","20251226","1"
"651870U","20251228","1"
"651871U","20251019","1"
"651871U","20251026","1"
"651871U","20251101","1"
"651871U","20251102","1"
"651871U","20251109","1"
"651871U","20251116","1"
"651871U","20251123","1"
"651871U","20251130","1"
"651871U","20251207","1"
"651871U","20251208","1"
"651871U","20251214","1"
"651871U","20251221","1"
"651871U","20251225","1"
"651871U","20251226","1"
"651871U","20251228","1"
"651879U","20251009","1"
"651879U","20251010","1"
"651879U","20251013","1"
"651879U","20251014","1"
"651879U","20251015","1"
"651879U","20251016","1"
"651879U","20251017","1"
"651879U","20251020","1"
"651879U","20251021","1"
"651879U","20251022","1"
"651879U","20251023","1"
"651879U","20251024","1"
"651879U","20251027","1"
"651879U","20251028","1"
"651879U","20251029","1"
"651879U","20251030","1"
"651879U","20251031","1"
"651879U","20251103","1"
"651879U","20251104","1"
"651879U","20251105","1"
"651879U","20251106","1"
"651879U","20251107","1"
"651879U","20251110","1"
"651879U","20251111","1"
"651879U","20251112","1"
"651879U","20251113","1"
"651879U","20251114","1"
"651879U","20251117","1"
"651879U","20251118","1"
"651879U","20251119","1"
"651879U","20251120","1"
"651879U","20251121","1"
"651879U","20251124","1"
"651879U","20251125","1"
"651879U","20251126","1"
"651879U","20251127","1"
"651879U","20251128","1"
"651879U","20251201","1"
"651879U","20251202","1"
"651879U","20251203","1"
"651879U","20251204","1"
"651879U","20251205","1"
"651879U","20251208","2"
"651879U","20251209","1"
"651879U","20251210","1"
"651879U","20251211","1"
"651879U","20251212","1"
"651879U","20251215","1"
"651879U","20251216","1"
"651879U","20251217","1"
"651879U","20251218","1"
"651879U","20251219","1"
"651879U","20251222","1"
"651879U","20251223","1"
"651879U","20251224","1"
"651879U","20251225","2"
"651879U","20251226","2"
"651879U","20251229","1"
"651879U","20251230","1"
"651879U","20251231","1"
"651952U","20251009","1"
"651952U","20251010","1"
"651952U","20251013","1"
"651952U","20251014","1"
"651952U","20251015","1"
"651952U","20251016","1"
"651952U","20251017","1"
"651952U","20251020","1"
"651952U","20251021","1"
"651952U","20251022","1"
"651952U","20251023","1"
"651952U","20251024","1"
"651952U","20251027","1"
"651952U","20251028","1"
"651952U","20251029","1"
"651952U","20251030","1"
"651952U","20251031","1"
"651952U","20251103","1"
"651952U","20251104","1"
"651952U","20251105","1"
"651952U","20251106","1"
"651952U","20251107","1"
"651952U","20251110","1"
"651952U","20251111","1"
"651952U","20251112","1"
"651952U","20251113","1"
"651952U","20251114","1"
"651952U","20251117","1"
"651952U","20251118","1"
"651952U","20251119","1"
"651952U","20251120","1"
"651952U","20251121","1"
"651952U","20251124","1"
"651952U","20251125","1"
"651952U","20251126","1"
"651952U","20251127","1"
"651952U","20251128","1"
"651952U","20251201","1"
"651952U","20251202","1"
"651952U","20251203","1"
"651952U","20251204","1"
"651952U","20251205","1"
"651952U","20251208","2"
"651952U","20251209","1"
"651952U","20251210","1"
"651952U","20251211","1"
"651952U","20251212","1"
"651952U","20251215","1"
"651952U","20251216","1"
"651952U","20251217","1"
"651952U","20251218","1"
"651952U","20251219","1"
"651952U","20251222","1"
"651952U","20251223","1"
"651952U","20251224","1"
"651952U","20251225","2"
"651952U","20251226","2"
"651952U","20251229","1"
"651952U","20251230","1"
"651952U","20251231","1"
"651970U","20251011","1"
"651970U","20251018","1"
"651970U","20251025","1"
"651970U","20251101","2"
"651970U","20251108","1"
"651970U","20251115","1"
"651970U","20251122","1"
"651970U","20251129","1"
"651970U","20251206","1"
"651970U","20251213","1"
"651970U","20251220","1"
"651970U","20251227","1"
"651971U","20251011","1"
"651971U","20251018","1"
"651971U","20251025","1"
"651971U","20251101","2"
"651971U","20251108","1"
"651971U","20251115","1"
"651971U","20251122","1"
"651971U","20251129","1"
"651971U","20251206","1"
"651971U","20251213","1"
"651971U","20251220","1"
"651971U","20251227","1"
"651972U","20251011","1"
"651972U","20251018","1"
"651972U","20251025","1"
"651972U","20251101","2"
"651972U","20251108","1"
"651972U","20251115","1"
"651972U","20251122","1"
"651972U","20251129","1"
"651972U","20251206","1"
"651972U","20251213","1"
"651972U","20251220","1"
"651972U","20251227","1"
"651973U","20251011","1"
"651973U","20251018","1"
"651973U","20251025","1"
"651973U","20251101","2"
"651973U","20251108","1"
"651973U","20251115","1"
"651973U","20251122","1"
"651973U","20251129","1"
"651973U","20251206","1"
"651973U","20251213","1"
"651973U","20251220","1"
"651973U","20251227","1"
"652006U","20251009","1"
"652006U","20251010","1"
"652006U","20251013","1"
"652006U","20251015","1"
"652006U","20251016","1"
"652006U","20251017","1"
"652006U","20251020","1"
"652006U","20251022","1"
"652006U","20251023","1"
"652006U","20251024","1"
"652006U","20251027","1"
"652006U","20251029","1"
"652006U","20251030","1"
"652006U","20251031","1"
"652006U","20251103","1"
"652006U","20251105","1"
"652006U","20251106","1"
"652006U","20251107","1"
"652006U","20251110","1"
"652006U","20251112","1"
"652006U","20251113","1"
"652006U","20251114","1"
"652006U","20251117","1"
"652006U","20251119","1"
"652006U","20251120","1"
"652006U","20251121","1"
"652006U","20251124","1"
"652006U","20251126","1"
"652006U","20251127","1"
"652006U","20251128","1"
"652006U","20251201","1"
"652006U","20251203","1"
"652006U","20251204","1"
"652006U","20251205","1"
"652006U","20251208","2"
"652006U","20251210","1"
"652006U","20251211","1"
"652006U","20251212","1"
"652006U","20251215","1"
"652006U","20251217","1"
"652006U","20251218","1"
"652006U","20251219","1"
"652006U","20251222","1"
"652006U","20251224","1"
"652006U","20251225","2"
"652006U","20251226","2"
"652006U","20251229","1"
"652006U","20251231","1"
"652010U","20251009","1"
"652010U","20251010","1"
"652010U","20251013","1"
"652010U","20251014","1"
"652010U","20251015","1"
"652010U","20251016","1"
"652010U","20251017","1"
"652010U","20251020","1"
"652010U","20251021","1"
"652010U","20251022","1"
"652010U","20251023","1"
"652010U","20251024","1"
"652010U","20251027","1"
"652010U","20251028","1"
"652010U","20251029","1"
"652010U","20251030","1"
"652010U","20251031","1"
"652010U","20251103","1"
"652010U","20251104","1"
"652010U","20251105","1"
"652010U","20251106","1"
"652010U","20251107","1"
"652010U","20251110","1"
"652010U","20251111","1"
"652010U","20251112","1"
"652010U","20251113","1"
"652010U","20251114","1"
"652010U","20251117","1"
"652010U","20251118","1"
"652010U","20251119","1"
"652010U","20251120","1"
"652010U","20251121","1"
"652010U","20251124","1"
"652010U","20251125","1"
"652010U","20251126","1"
"652010U","20251127","1"
"652010U","20251128","1"
"652010U","20251201","1"
"652010U","20251202","1"
"652010U","20251203","1"
"652010U","20251204","1"
"652010U","20251205","1"
"652010U","20251208","2"
"652010U","20251209","1"
"652010U","20251210","1"
"652010U","20251211","1"
"652010U","20251212","1"
"652010U","20251215","1"
"652010U","20251216","1"
"652010U","20251217","1"
"652010U","20251218","1"
"652010U","20251219","1"
"652010U","20251222","1"
"652010U","20251223","1"
"652010U","20251224","1"
"652010U","20251225","2"
"652010U","20251226","2"
"652010U","20251229","1"
"652010U","20251230","1"
"652010U","20251231","1"
"652011U","20251009","1"
"652011U","20251010","1"
"652011U","20251013","1"
"652011U","20251014","1"
"652011U","20251015","1"
"652011U","20251016","1"
"652011U","20251017","1"
"652011U","20251020","1"
"652011U","20251021","1"
"652011U","20251022","1"
"652011U","20251023","1"
"652011U","20251024","1"
"652011U","20251027","1"
"652011U","20251028","1"
"652011U","20251029","1"
"652011U","20251030","1"
"652011U","20251031","1"
"652011U","20251103","1"
"652011U","20251104","1"
"652011U","20251105","1"
"652011U","20251106","1"
"652011U","20251107","1"
"652011U","20251110","1"
"652011U","20251111","1"
"652011U","20251112","1"
"652011U","20251113","1"
"652011U","20251114","1"
"652011U","20251117","1"
"652011U","20251118","1"
"652011U","20251119","1"
"652011U","20251120","1"
"652011U","20251121","1"
"652011U","20251124","1"
"652011U","20251125","1"
"652011U","20251126","1"
"652011U","20251127","1"
"652011U","20251128","1"
"652011U","20251201","1"
"652011U","20251202","1"
"652011U","20251203","1"
"652011U","20251204","1"
"652011U","20251205","1"
"652011U","20251208","2"
"652011U","20251209","1"
"652011U","20251210","1"
"652011U","20251211","1"
"652011U","20251212","1"
"652011U","20251215","1"
"652011U","20251216","1"
"652011U","20251217","1"
"652011U","20251218","1"
"652011U","20251219","1"
"652011U","20251222","1"
"652011U","20251223","1"
"652011U","20251224","1"
"652011U","20251225","2"
"652011U","20251226","2"
"652011U","20251229","1"
"652011U","20251230","1"
"652011U","20251231","1"
"652015U","20251009","1"
"652015U","20251010","1"
"652015U","20251013","1"
"652015U","20251014","1"
"652015U","20251015","1"
"652015U","20251016","1"
"652015U","20251017","1"
"652015U","20251020","1"
"652015U","20251021","1"
"652015U","20251022","1"
"652015U","20251023","1"
"652015U","20251024","1"
"652015U","20251027","1"
"652015U","20251028","1"
"652015U","20251029","1"
"652015U","20251030","1"
"652015U","20251031","1"
"652015U","20251103","1"
"652015U","20251104","1"
"652015U","20251105","1"
"652015U","20251106","1"
"652015U","20251107","1"
"652015U","20251110","1"
"652015U","20251111","1"
"652015U","20251112","1"
"652015U","20251113","1"
"652015U","20251114","1"
"652015U","20251117","1"
"652015U","20251118","1"
"652015U","20251119","1"
"652015U","20251120","1"
"652015U","20251121","1"
"652015U","20251124","1"
"652015U","20251125","1"
"652015U","20251126","1"
"652015U","20251127","1"
"652015U","20251128","1"
"652015U","20251201","1"
"652015U","20251202","1"
"652015U","20251203","1"
"652015U","20251204","1"
"652015U","20251205","1"
"652015U","20251208","2"
"652015U","20251209","1"
"652015U","20251210","1"
"652015U","20251211","1"
"652015U","20251212","1"
"652015U","20251215","1"
"652015U","20251216","1"
"652015U","20251217","1"
"652015U","20251218","1"
"652015U","20251219","1"
"652015U","20251222","1"
"652015U","20251223","1"
"652015U","20251224","1"
"652015U","20251225","2"
"652015U","20251226","2"
"652015U","20251229","1"
"652015U","20251230","1"
"652015U","20251231","1"
"652017U","20251009","1"
"652017U","20251010","1"
"652017U","20251013","1"
"652017U","20251014","1"
"652017U","20251015","1"
"652017U","20251016","1"
"652017U","20251017","1"
"652017U","20251020","1"
"652017U","20251021","1"
"652017U","20251022","1"
"652017U","20251023","1"
"652017U","20251024","1"
"652017U","20251027","1"
"652017U","20251028","1"
"652017U","20251029","1"
"652017U","20251030","1"
"652017U","20251031","1"
"652017U","20251103","1"
"652017U","20251104","1"
"652017U","20251105","1"
"652017U","20251106","1"
"652017U","20251107","1"
"652017U","20251110","1"
"652017U","20251111","1"
"652017U","20251112","1"
"652017U","20251113","1"
"652017U","20251114","1"
"652017U","20251117","1"
"652017U","20251118","1"
"652017U","20251119","1"
"652017U","20251120","1"
"652017U","20251121","1"
"652017U","20251124","1"
"652017U","20251125","1"
"652017U","20251126","1"
"652017U","20251127","1"
"652017U","20251128","1"
"652017U","20251201","1"
"652017U","20251202","1"
"652017U","20251203","1"
"652017U","20251204","1"
"652017U","20251205","1"
"652017U","20251208","2"
"652017U","20251209","1"
"652017U","20251210","1"
"652017U","20251211","1"
"652017U","20251212","1"
"652017U","20251215","1"
"652017U","20251216","1"
"652017U","20251217","1"
"652017U","20251218","1"
"652017U","20251219","1"
"652017U","20251222","1"
"652017U","20251223","1"
"652017U","20251224","1"
"652017U","20251225","2"
"652017U","20251226","2"
"652017U","20251229","1"
"652017U","20251230","1"
"652017U","20251231","1"
"652027U","20251019","1"
"652027U","20251026","1"
"652027U","20251101","1"
"652027U","20251102","1"
"652027U","20251109","1"
"652027U","20251116","1"
"652027U","20251123","1"
"652027U","20251130","1"
"652027U","20251207","1"
"652027U","20251208","1"
"652027U","20251214","1"
"652027U","20251221","1"
"652027U","20251225","1"
"652027U","20251226","1"
"652027U","20251228","1"
"652029U","20251019","1"
"652029U","20251026","1"
"652029U","20251101","1"
"652029U","20251102","1"
"652029U","20251109","1"
"652029U","20251116","1"
"652029U","20251123","1"
"652029U","20251130","1"
"652029U","20251207","1"
"652029U","20251208","1"
"652029U","20251214","1"
"652029U","20251221","1"
"652029U","20251225","1"
"652029U","20251226","1"
"652029U","20251228","1"
"652030U","20251019","1"
"652030U","20251026","1"
"652030U","20251101","1"
"652030U","20251102","1"
"652030U","20251109","1"
"652030U","20251116","1"
"652030U","20251123","1"
"652030U","20251130","1"
"652030U","20251207","1"
"652030U","20251208","1"
"652030U","20251214","1"
"652030U","20251221","1"
"652030U","20251225","1"
"652030U","20251226","1"
"652030U","20251228","1"
"652031U","20251019","1"
"652031U","20251026","1"
"652031U","20251101","1"
"652031U","20251102","1"
"652031U","20251109","1"
"652031U","20251116","1"
"652031U","20251123","1"
"652031U","20251130","1"
"652031U","20251207","1"
"652031U","20251208","1"
"652031U","20251214","1"
"652031U","20251221","1"
"652031U","20251225","1"
"652031U","20251226","1"
"652031U","20251228","1"
"652033U","20251019","1"
"652033U","20251026","1"
"652033U","20251101","1"
"652033U","20251102","1"
"652033U","20251109","1"
"652033U","20251116","1"
"652033U","20251123","1"
"652033U","20251130","1"
"652033U","20251207","1"
"652033U","20251208","1"
"652033U","20251214","1"
"652033U","20251221","1"
"652033U","20251225","1"
"652033U","20251226","1"
"652033U","20251228","1"
"652099U","20251009","1"
"652099U","20251010","1"
"652099U","20251014","1"
"652099U","20251015","1"
"652099U","20251016","1"
"652099U","20251017","1"
"652099U","20251021","1"
"652099U","20251022","1"
"652099U","20251023","1"
"652099U","20251024","1"
"652099U","20251028","1"
"652099U","20251029","1"
"652099U","20251030","1"
"652099U","20251031","1"
"652099U","20251104","1"
"652099U","20251105","1"
"652099U","20251106","1"
"652099U","20251107","1"
"652099U","20251111","1"
"652099U","20251112","1"
"652099U","20251113","1"
"652099U","20251114","1"
"652099U","20251118","1"
"652099U","20251119","1"
"652099U","20251120","1"
"652099U","20251121","1"
"652099U","20251125","1"
"652099U","20251126","1"
"652099U","20251127","1"
"652099U","20251128","1"
"652099U","20251202","1"
"652099U","20251203","1"
"652099U","20251204","1"
"652099U","20251205","1"
"652099U","20251209","1"
"652099U","20251210","1"
"652099U","20251211","1"
"652099U","20251212","1"
"652099U","20251216","1"
"652099U","20251217","1"
"652099U","20251218","1"
"652099U","20251219","1"
"652099U","20251223","1"
"652099U","20251224","1"
"652099U","20251225","2"
"652099U","20251226","2"
"652099U","20251230","1"
"652099U","20251231","1"
"652117U","20251011","1"
"652117U","20251018","1"
"652117U","20251025","1"
"652117U","20251101","2"
"652117U","20251108","1"
"652117U","20251115","1"
"652117U","20251122","1"
"652117U","20251129","1"
"652117U","20251206","1"
"652117U","20251213","1"
"652117U","20251220","1"
"652117U","20251227","1"
"652118U","20251011","1"
"652118U","20251018","1"
"652118U","20251025","1"
"652118U","20251101","2"
"652118U","20251108","1"
"652118U","20251115","1"
"652118U","20251122","1"
"652118U","20251129","1"
"652118U","20251206","1"
"652118U","20251213","1"
"652118U","20251220","1"
"652118U","20251227","1"
"652119U","20251011","1"
"652119U","20251018","1"
"652119U","20251025","1"
"652119U","20251101","2"
"652119U","20251108","1"
"652119U","20251115","1"
"652119U","20251122","1"
"652119U","20251129","1"
"652119U","20251206","1"
"652119U","20251213","1"
"652119U","20251220","1"
"652119U","20251227","1"
"652121U","20251011","1"
"652121U","20251018","1"
"652121U","20251025","1"
"652121U","20251101","2"
"652121U","20251108","1"
"652121U","20251115","1"
"652121U","20251122","1"
"652121U","20251129","1"
"652121U","20251206","1"
"652121U","20251213","1"
"652121U","20251220","1"
"652121U","20251227","1"
"652123U","20251011","1"
"652123U","20251018","1"
"652123U","20251025","1"
"652123U","20251101","2"
"652123U","20251108","1"
"652123U","20251115","1"
"652123U","20251122","1"
"652123U","20251129","1"
"652123U","20251206","1"
"652123U","20251213","1"
"652123U","20251220","1"
"652123U","20251227","1"
"652131U","20251011","1"
"652131U","20251018","1"
"652131U","20251025","1"
"652131U","20251101","2"
"652131U","20251108","1"
"652131U","20251115","1"
"652131U","20251122","1"
"652131U","20251129","1"
"652131U","20251206","1"
"652131U","20251213","1"
"652131U","20251220","1"
"652131U","20251227","1"
"652132U","20251011","1"
"652132U","20251018","1"
"652132U","20251025","1"
"652132U","20251101","2"
"652132U","20251108","1"
"652132U","20251115","1"
"652132U","20251122","1"
"652132U","20251129","1"
"652132U","20251206","1"
"652132U","20251213","1"
"652132U","20251220","1"
"652132U","20251227","1"
"652174U","20251009","1"
"652174U","20251010","1"
"652174U","20251013","1"
"652174U","20251014","1"
"652174U","20251015","1"
"652174U","20251016","1"
"652174U","20251017","1"
"652174U","20251020","1"
"652174U","20251021","1"
"652174U","20251022","1"
"652174U","20251023","1"
"652174U","20251024","1"
"652174U","20251027","1"
"652174U","20251028","1"
"652174U","20251029","1"
"652174U","20251030","1"
"652174U","20251031","1"
"652174U","20251103","1"
"652174U","20251104","1"
"652174U","20251105","1"
"652174U","20251106","1"
"652174U","20251107","1"
"652174U","20251110","1"
"652174U","20251111","1"
"652174U","20251112","1"
"652174U","20251113","1"
"652174U","20251114","1"
"652174U","20251117","1"
"652174U","20251118","1"
"652174U","20251119","1"
"652174U","20251120","1"
"652174U","20251121","1"
"652174U","20251124","1"
"652174U","20251125","1"
"652174U","20251126","1"
"652174U","20251127","1"
"652174U","20251128","1"
"652174U","20251201","1"
"652174U","20251202","1"
"652174U","20251203","1"
"652174U","20251204","1"
"652174U","20251205","1"
"652174U","20251208","2"
"652174U","20251209","1"
"652174U","20251210","1"
"652174U","20251211","1"
"652174U","20251212","1"
"652174U","20251215","1"
"652174U","20251216","1"
"652174U","20251217","1"
"652174U","20251218","1"
"652174U","20251219","1"
"652174U","20251222","1"
"652174U","20251223","1"
"652174U","20251224","1"
"652174U","20251225","2"
"652174U","20251226","2"
"652174U","20251229","1"
"652174U","20251230","1"
"652174U","20251231","1"
"652175U","20251009","1"
"652175U","20251010","1"
"652175U","20251013","1"
"652175U","20251014","1"
"652175U","20251015","1"
"652175U","20251016","1"
"652175U","20251017","1"
"652175U","20251020","1"
"652175U","20251021","1"
"652175U","20251022","1"
"652175U","20251023","1"
"652175U","20251024","1"
"652175U","20251027","1"
"652175U","20251028","1"
"652175U","20251029","1"
"652175U","20251030","1"
"652175U","20251031","1"
"652175U","20251103","1"
"652175U","20251104","1"
"652175U","20251105","1"
"652175U","20251106","1"
"652175U","20251107","1"
"652175U","20251110","1"
"652175U","20251111","1"
"652175U","20251112","1"
"652175U","20251113","1"
"652175U","20251114","1"
"652175U","20251117","1"
"652175U","20251118","1"
"652175U","20251119","1"
"652175U","20251120","1"
"652175U","20251121","1"
"652175U","20251124","1"
"652175U","20251125","1"
"652175U","20251126","1"
"652175U","20251127","1"
"652175U","20251128","1"
"652175U","20251201","1"
"652175U","20251202","1"
"652175U","20251203","1"
"652175U","20251204","1"
"652175U","20251205","1"
"652175U","20251208","2"
"652175U","20251209","1"
"652175U","20251210","1"
"652175U","20251211","1"
"652175U","20251212","1"
"652175U","20251215","1"
"652175U","20251216","1"
"652175U","20251217","1"
"652175U","20251218","1"
"652175U","20251219","1"
"652175U","20251222","1"
"652175U","20251223","1"
"652175U","20251224","1"
"652175U","20251225","2"
"652175U","20251226","2"
"652175U","20251229","1"
"652175U","20251230","1"
"652175U","20251231","1"
"652176U","20251009","1"
"652176U","20251010","1"
"652176U","20251013","1"
"652176U","20251014","1"
"652176U","20251015","1"
"652176U","20251016","1"
"652176U","20251017","1"
"652176U","20251020","1"
"652176U","20251021","1"
"652176U","20251022","1"
"652176U","20251023","1"
"652176U","20251024","1"
"652176U","20251027","1"
"652176U","20251028","1"
"652176U","20251029","1"
"652176U","20251030","1"
"652176U","20251031","1"
"652176U","20251103","1"
"652176U","20251104","1"
"652176U","20251105","1"
"652176U","20251106","1"
"652176U","20251107","1"
"652176U","20251110","1"
"652176U","20251111","1"
"652176U","20251112","1"
"652176U","20251113","1"
"652176U","20251114","1"
"652176U","20251117","1"
"652176U","20251118","1"
"652176U","20251119","1"
"652176U","20251120","1"
"652176U","20251121","1"
"652176U","20251124","1"
"652176U","20251125","1"
"652176U","20251126","1"
"652176U","20251127","1"
"652176U","20251128","1"
"652176U","20251201","1"
"652176U","20251202","1"
"652176U","20251203","1"
"652176U","20251204","1"
"652176U","20251205","1"
"652176U","20251208","2"
"652176U","20251209","1"
"652176U","20251210","1"
"652176U","20251211","1"
"652176U","20251212","1"
"652176U","20251215","1"
"652176U","20251216","1"
"652176U","20251217","1"
"652176U","20251218","1"
"652176U","20251219","1"
"652176U","20251222","1"
"652176U","20251223","1"
"652176U","20251224","1"
"652176U","20251225","2"
"652176U","20251226","2"
"652176U","20251229","1"
"652176U","20251230","1"
"652176U","20251231","1"
"652177U","20251009","1"
"652177U","20251010","1"
"652177U","20251013","1"
"652177U","20251014","1"
"652177U","20251015","1"
"652177U","20251016","1"
"652177U","20251017","1"
"652177U","20251020","1"
"652177U","20251021","1"
"652177U","20251022","1"
"652177U","20251023","1"
"652177U","20251024","1"
"652177U","20251027","1"
"652177U","20251028","1"
"652177U","20251029","1"
"652177U","20251030","1"
"652177U","20251031","1"
"652177U","20251103","1"
"652177U","20251104","1"
"652177U","20251105","1"
"652177U","20251106","1"
"652177U","20251107","1"
"652177U","20251110","1"
"652177U","20251111","1"
"652177U","20251112","1"
"652177U","20251113","1"
"652177U","20251114","1"
"652177U","20251117","1"
