"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"519","3382E","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Torino (C.so Marche) - Caselle ALENIA","domenica e festivi","horizontal","3382E_As","2","","0","0"
"520","3382E","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Caselle ALENIA - Torino (C.so Marche)","dal lunedì al venerdì","horizontal","3382E_Di","0","","0","0"
"521","3382E","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Caselle ALENIA - Torino (C.so Marche)","sabato","horizontal","3382E_Di","1","","0","0"
"522","3382E","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Caselle ALENIA - Torino (C.so Marche)","domenica e festivi","horizontal","3382E_Di","2","","0","0"
"523","34U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","34U_As","0","","0","0"
"524","34U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","34U_As","1","","0","0"
"525","34U","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","34U_As","2","","0","0"
"526","34U","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","34U_As","3","","0","0"
"527","34U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","34U_As","4","","0","0"
"528","34U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","34U_As","5","","0","0"
"529","34U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: STRADA TORINO (BEINASCO) - CIMITERO SUD, PASSAGGI MATTUTINI","frequenza","horizontal","34U_Di","0","","0","0"
"530","34U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: STRADA TORINO (BEINASCO) - CIMITERO SUD, PASSAGGI SERALI","frequenza","horizontal","34U_Di","1","","0","0"
"531","34U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: STRADA TORINO (BEINASCO) - CIMITERO SUD, PASSAGGI MATTUTINI","frequenza","horizontal","34U_Di","2","","0","0"
"532","34U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: STRADA TORINO (BEINASCO) - CIMITERO SUD, PASSAGGI SERALI","frequenza","horizontal","34U_Di","3","","0","0"
"533","34U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: STRADA TORINO (BEINASCO) - CIMITERO SUD, PASSAGGI MATTUTINI","frequenza","horizontal","34U_Di","4","","0","0"
"534","34U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: STRADA TORINO (BEINASCO) - CIMITERO SUD, PASSAGGI SERALI","frequenza","horizontal","34U_Di","5","","0","0"
"535","3428E","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus Comune di Rivarossa","dal lunedì al venerdì","horizontal","3428E_As","0","","0","0"
"536","3428E","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus Comune di Rivarossa","sabato","horizontal","3428E_As","1","","0","0"
"537","3428E","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus Comune di Rivarossa","domenica e festivi","horizontal","3428E_As","2","","0","0"
"538","3428E","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus Comune di Rivarossa","dal lunedì al venerdì","horizontal","3428E_Di","0","","0","0"
"539","3428E","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus Comune di Rivarossa","sabato","horizontal","3428E_Di","1","","0","0"
"540","3428E","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus Comune di Rivarossa","domenica e festivi","horizontal","3428E_Di","2","","0","0"
"541","3429E","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus San Benigno - Volpiano - Chivasso","dal lunedì al venerdì","horizontal","3429E_As","0","","0","0"
"542","3429E","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus San Benigno - Volpiano - Chivasso","sabato","horizontal","3429E_As","1","","0","0"
"543","3429E","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus San Benigno - Volpiano - Chivasso","domenica e festivi","horizontal","3429E_As","2","","0","0"
"544","3429E","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus San Benigno - Volpiano - Chivasso","dal lunedì al venerdì","horizontal","3429E_Di","0","","0","0"
"545","3429E","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus San Benigno - Volpiano - Chivasso","sabato","horizontal","3429E_Di","1","","0","0"
"546","3429E","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus San Benigno - Volpiano - Chivasso","domenica e festivi","horizontal","3429E_Di","2","","0","0"
"547","35U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA ARTOM, PASSAGGI MATTUTINI","frequenza","horizontal","35U_As","0","","0","0"
"548","35U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA ARTOM, PASSAGGI SERALI","frequenza","horizontal","35U_As","1","","0","0"
"549","35U","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA ARTOM, PASSAGGI MATTUTINI","frequenza","horizontal","35U_As","2","","0","0"
"550","35U","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA ARTOM, PASSAGGI SERALI","frequenza","horizontal","35U_As","3","","0","0"
"551","35U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA ARTOM, PASSAGGI MATTUTINI","frequenza","horizontal","35U_As","4","","0","0"
"552","35U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA ARTOM, PASSAGGI SERALI","frequenza","horizontal","35U_As","5","","0","0"
"553","35U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI MATTUTINI","frequenza","horizontal","35U_Di","0","","0","0"
"554","35U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI SERALI","frequenza","horizontal","35U_Di","1","","0","0"
"555","35U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI MATTUTINI","frequenza","horizontal","35U_Di","2","","0","0"
"556","35U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI SERALI","frequenza","horizontal","35U_Di","3","","0","0"
"557","35U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI MATTUTINI","frequenza","horizontal","35U_Di","4","","0","0"
"558","35U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA AMENDOLA (NICHELINO), PASSAGGI SERALI","frequenza","horizontal","35U_Di","5","","0","0"
"559","3502E","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","dal lunedì al venerdì","horizontal","3502E_As","0","","0","0"
"560","3502E","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","sabato","horizontal","3502E_As","1","","0","0"
"561","3502E","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","domenica e festivi","horizontal","3502E_As","2","","0","0"
"562","3502E","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","dal lunedì al venerdì","horizontal","3502E_Di","0","","0","0"
"563","3502E","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","sabato","horizontal","3502E_Di","1","","0","0"
"564","3502E","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Servizio Scuolabus San Maurizio - Castellamonte","domenica e festivi","horizontal","3502E_Di","2","","0","0"
"565","3545E","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Linea operaia Carignano - Torino - Chivasso (P.I.Chi)","dal lunedì al venerdì","horizontal","3545E_As","0","","0","0"
"566","3545E","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Linea operaia Carignano - Torino - Chivasso (P.I.Chi)","sabato","horizontal","3545E_As","1","","0","0"
"567","3545E","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Linea operaia Carignano - Torino - Chivasso (P.I.Chi)","domenica e festivi","horizontal","3545E_As","2","","0","0"
"568","3545E","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Linea operaia Chivasso (P.I.Chi) - Torino - Carignano","dal lunedì al venerdì","horizontal","3545E_Di","0","","0","0"
"569","3545E","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Linea operaia Chivasso (P.I.Chi) - Torino - Carignano","sabato","horizontal","3545E_Di","1","","0","0"
"570","3545E","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: Linea operaia Chivasso (P.I.Chi) - Torino - Carignano","domenica e festivi","horizontal","3545E_Di","2","","0","0"
"571","35NU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA TRENTO (NICHELINO)","dal lunedì al venerdì","horizontal","35NU_As","0","","0","0"
"572","35NU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA TRENTO (NICHELINO)","sabato","horizontal","35NU_As","1","","0","0"
"573","35NU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA TRENTO (NICHELINO)","domenica e festivi","horizontal","35NU_As","2","","0","0"
"574","35NU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VILLAGGIO DEGA (VINOVO) - VIA VERDI (CANDIOLO)","dal lunedì al venerdì","horizontal","35NU_Di","0","","0","0"
"575","35NU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VILLAGGIO DEGA (VINOVO) - VIA VERDI (CANDIOLO)","sabato","horizontal","35NU_Di","1","","0","0"
"576","35NU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VILLAGGIO DEGA (VINOVO) - VIA VERDI (CANDIOLO)","domenica e festivi","horizontal","35NU_Di","2","","0","0"
"577","36U","1","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI MATTUTINI","frequenza","horizontal","36U_As","0","","0","0"
"578","36U","1","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI SERALI","frequenza","horizontal","36U_As","1","","0","0"
"579","36U","1","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI MATTUTINI","frequenza","horizontal","36U_As","2","","0","0"
"580","36U","1","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI SERALI","frequenza","horizontal","36U_As","3","","0","0"
"581","36U","1","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI MATTUTINI","frequenza","horizontal","36U_As","4","","0","0"
"582","36U","1","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA MASSAUA, PASSAGGI SERALI","frequenza","horizontal","36U_As","5","","0","0"
"583","36U","0","20251010","20251130","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI MATTUTINI","frequenza","horizontal","36U_Di","0","","0","0"
"584","36U","0","20251010","20251130","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI SERALI","frequenza","horizontal","36U_Di","1","","0","0"
"585","36U","0","20251010","20251130","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI MATTUTINI","frequenza","horizontal","36U_Di","2","","0","0"
"586","36U","0","20251010","20251130","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI SERALI","frequenza","horizontal","36U_Di","3","","0","0"
"587","36U","0","20251010","20251130","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI MATTUTINI","frequenza","horizontal","36U_Di","4","","0","0"
"588","36U","0","20251010","20251130","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA MARTIRI (RIVOLI ), PASSAGGI SERALI","frequenza","horizontal","36U_Di","5","","0","0"
"589","36NU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: ALPIGNANO","dal lunedì al venerdì","horizontal","36NU_As","0","","0","0"
"590","36NU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: ALPIGNANO","sabato","horizontal","36NU_As","1","","0","0"
"591","36NU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: ALPIGNANO","domenica e festivi","horizontal","36NU_As","2","","0","0"
"592","36NU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: RIVOLI","dal lunedì al venerdì","horizontal","36NU_Di","0","","0","0"
"593","36NU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: RIVOLI","sabato","horizontal","36NU_Di","1","","0","0"
"594","36NU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: RIVOLI","domenica e festivi","horizontal","36NU_Di","2","","0","0"
"595","38U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA MINGHETTI (COLLEGNO)","dal lunedì al venerdì","horizontal","38U_As","0","","0","0"
"596","38U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA MINGHETTI (COLLEGNO)","sabato","horizontal","38U_As","1","","0","0"
"597","38U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA MINGHETTI (COLLEGNO)","domenica e festivi","horizontal","38U_As","2","","0","0"
"598","38U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: P.LE CAIO MARIO Fer. / C. MARONCELLI Fest.","dal lunedì al venerdì","horizontal","38U_Di","0","","0","0"
"599","38U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: P.LE CAIO MARIO Fer. / C. MARONCELLI Fest.","sabato","horizontal","38U_Di","1","","0","0"
"600","38U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: P.LE CAIO MARIO Fer. / C. MARONCELLI Fest.","domenica e festivi","horizontal","38U_Di","2","","0","0"
"601","38SU","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA CREA (GRUGLIASCO)","dal lunedì al venerdì","horizontal","38SU_As","0","","0","0"
"602","38SU","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA CREA (GRUGLIASCO)","sabato","horizontal","38SU_As","1","","0","0"
"603","38SU","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA CREA (GRUGLIASCO)","domenica e festivi","horizontal","38SU_As","2","","0","0"
"604","38SU","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: VIA DE AMICIS (STAZIONE FERMI M1 COLLEGNO)","dal lunedì al venerdì","horizontal","38SU_Di","0","","0","0"
"605","38SU","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: VIA DE AMICIS (STAZIONE FERMI M1 COLLEGNO)","sabato","horizontal","38SU_Di","1","","0","0"
"606","38SU","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: VIA DE AMICIS (STAZIONE FERMI M1 COLLEGNO)","domenica e festivi","horizontal","38SU_Di","2","","0","0"
"607","39U","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZALE CAIO MARIO","dal lunedì al venerdì","horizontal","39U_As","0","","0","0"
"608","39U","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZALE CAIO MARIO","sabato","horizontal","39U_As","1","","0","0"
"609","39U","1","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZALE CAIO MARIO","domenica e festivi","horizontal","39U_As","2","","0","0"
"610","39U","0","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA BADEN BADEN (MONCALIERI)","dal lunedì al venerdì","horizontal","39U_Di","0","","0","0"
"611","39U","0","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA BADEN BADEN (MONCALIERI)","sabato","horizontal","39U_Di","1","","0","0"
"612","39U","0","20251010","20251130","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA BADEN BADEN (MONCALIERI)","domenica e festivi","horizontal","39U_Di","2","","0","0"
"613","3950E","1","20251010","20251130","1","1","1","1","1","0","0","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","dal lunedì al venerdì","horizontal","3950E_As","0","","0","0"
"614","3950E","1","20251010","20251130","0","0","0","0","0","1","0","","","DIREZIONE: Servizio Scuolabus Comune di Verolengo","sabato","horizontal","3950E_As","1","","0","0"
